Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.60.1-192.168.60.3-54678-80-6,192.168.60.1,54678,192.168.60.3,80,6,6/7/2019 21:48,125,0,2,0,0,0,0,0,0,0,0,0,0,0,16000,125,0,125,125,0,0,0,0,0,125,125,0,125,125,0,0,0,0,0,40,0,16000,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,DDoS
192.168.60.1-192.168.60.3-62862-80-6,192.168.60.1,62862,192.168.60.3,80,6,6/7/2019 21:48,9003200,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333214857,4501600,2122870.322,6002696,3000504,6002696,6002696,0,6002696,6002696,0,0,0,0,0,0,0,0,0,64,32,0.222143238,0.111071619,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,3000504,0,3000504,3000504,6002696,0,6002696,6002696,DDoS
192.168.60.1-192.168.60.3-58155-80-6,192.168.60.1,58155,192.168.60.3,80,6,6/7/2019 21:48,9000385,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333319075,4500192.5,2121025.48,5999984,3000401,5999984,5999984,0,5999984,5999984,0,0,0,0,0,0,0,0,0,64,32,0.222212716,0.111106358,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,3000401,0,3000401,3000401,5999984,0,5999984,5999984,DDoS
192.168.60.1-192.168.60.3-61518-80-6,192.168.60.1,61518,192.168.60.3,80,6,6/7/2019 21:48,8999603,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333348038,4499801.5,2120751.123,5999399,3000204,5999399,5999399,0,5999399,5999399,0,0,0,0,0,0,0,0,0,64,32,0.222232025,0.111116013,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,3000204,0,3000204,3000204,5999399,0,5999399,5999399,DDoS
192.168.60.1-192.168.60.3-59643-80-6,192.168.60.1,59643,192.168.60.3,80,6,6/7/2019 21:48,9001086,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333293116,4500543,2122709.101,6001525,2999561,6001525,6001525,0,6001525,6001525,0,0,0,0,0,0,0,0,0,64,32,0.222195411,0.111097705,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,2999561,0,2999561,2999561,6001525,0,6001525,6001525,DDoS
192.168.60.1-192.168.60.3-54064-80-6,192.168.60.1,54064,192.168.60.3,80,6,6/7/2019 21:47,9301954,3,4,0,0,0,0,0,0,0,0,0,0,0,0.75253006,1550325.667,2549095.127,6001905,12,9301570,4650785,1910789.199,6001917,3299653,9301942,3100647.333,3005747.096,6001918,319,0,0,0,0,84,128,0.322512883,0.430017177,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,4,0,-1,5840,0,0,3300037,0,3300037,3300037,6001905,0,6001905,6001905,DDoS
192.168.60.1-192.168.60.3-58769-80-6,192.168.60.1,58769,192.168.60.3,80,6,6/7/2019 21:48,9001253,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333286932,4500626.5,2121480.857,6000740,3000513,6000740,6000740,0,6000740,6000740,0,0,0,0,0,0,0,0,0,64,32,0.222191288,0.111095644,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,3000513,0,3000513,3000513,6000740,0,6000740,6000740,DDoS
192.168.60.1-192.168.60.3-63104-80-6,192.168.60.1,63104,192.168.60.3,80,6,6/7/2019 21:48,9083989,2,1,0,0,0,0,0,0,0,0,0,0,0,0.330251391,4541994.5,2061720.434,5999851,3084138,5999851,5999851,0,5999851,5999851,0,0,0,0,0,0,0,0,0,64,32,0.220167594,0.110083797,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,3084138,0,3084138,3084138,5999851,0,5999851,5999851,DDoS
192.168.60.1-192.168.60.3-60784-80-6,192.168.60.1,60784,192.168.60.3,80,6,6/7/2019 21:48,8999319,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333358557,4499659.5,2120919.414,5999376,2999943,5999376,5999376,0,5999376,5999376,0,0,0,0,0,0,0,0,0,64,32,0.222239038,0.111119519,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,2999943,0,2999943,2999943,5999376,0,5999376,5999376,DDoS
192.168.60.1-192.168.60.3-62370-80-6,192.168.60.1,62370,192.168.60.3,80,6,6/7/2019 21:48,8999559,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333349667,4499779.5,2120953.355,5999520,3000039,5999520,5999520,0,5999520,5999520,0,0,0,0,0,0,0,0,0,64,32,0.222233112,0.111116556,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,3000039,0,3000039,3000039,5999520,0,5999520,5999520,DDoS
192.168.60.1-192.168.60.3-54369-80-6,192.168.60.1,54369,192.168.60.3,80,6,6/7/2019 21:47,9000633,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333309891,4500316.5,2121524.697,6000461,3000172,6000461,6000461,0,6000461,6000461,0,0,0,0,0,0,0,0,0,64,32,0.222206594,0.111103297,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,3000172,0,3000172,3000172,6000461,0,6000461,6000461,DDoS
192.168.60.1-192.168.60.3-62298-80-6,192.168.60.1,62298,192.168.60.3,80,6,6/7/2019 21:48,8999820,2,1,0,0,0,0,0,0,0,0,0,0,0,0.33334,4499910,2121566.417,6000084,2999736,6000084,6000084,0,6000084,6000084,0,0,0,0,0,0,0,0,0,64,32,0.222226667,0.111113333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,2999736,0,2999736,2999736,6000084,0,6000084,6000084,DDoS
192.168.60.1-192.168.60.3-56569-80-6,192.168.60.1,56569,192.168.60.3,80,6,6/7/2019 21:47,9007185,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333067434,4503592.5,2117101.037,6000609,3006576,6000609,6000609,0,6000609,6000609,0,0,0,0,0,0,0,0,0,64,32,0.222044956,0.111022478,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,3006576,0,3006576,3006576,6000609,0,6000609,6000609,DDoS
192.168.60.1-192.168.60.3-57443-80-6,192.168.60.1,57443,192.168.60.3,80,6,6/7/2019 21:48,9000686,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333307928,4500343,2121441.966,6000429,3000257,6000429,6000429,0,6000429,6000429,0,0,0,0,0,0,0,0,0,64,32,0.222205285,0.111102643,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,3000257,0,3000257,3000257,6000429,0,6000429,6000429,DDoS
192.168.60.1-192.168.60.3-62984-80-6,192.168.60.1,62984,192.168.60.3,80,6,6/7/2019 21:48,8999915,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333336482,4499957.5,2121219.227,5999886,3000029,5999886,5999886,0,5999886,5999886,0,0,0,0,0,0,0,0,0,64,32,0.222224321,0.111112161,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,3000029,0,3000029,3000029,5999886,0,5999886,5999886,DDoS
192.168.60.1-192.168.60.3-60170-80-6,192.168.60.1,60170,192.168.60.3,80,6,6/7/2019 21:48,9000950,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333298152,4500475,2121268.018,6000438,3000512,6000438,6000438,0,6000438,6000438,0,0,0,0,0,0,0,0,0,64,32,0.222198768,0.111099384,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,3000512,0,3000512,3000512,6000438,0,6000438,6000438,DDoS
192.168.60.1-192.168.60.3-61802-80-6,192.168.60.1,61802,192.168.60.3,80,6,6/7/2019 21:48,8999503,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333351742,4499751.5,2120901.029,5999455,3000048,5999455,5999455,0,5999455,5999455,0,0,0,0,0,0,0,0,0,64,32,0.222234495,0.111117247,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,3000048,0,3000048,3000048,5999455,0,5999455,5999455,DDoS
192.168.60.1-192.168.60.3-59334-80-6,192.168.60.1,59334,192.168.60.3,80,6,6/7/2019 21:48,9002916,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333225368,4501458,2119981.083,6000511,3002405,6000511,6000511,0,6000511,6000511,0,0,0,0,0,0,0,0,0,64,32,0.222150246,0.111075123,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,3002405,0,3002405,3002405,6000511,0,6000511,6000511,DDoS
192.168.60.1-192.168.60.3-60098-80-6,192.168.60.1,60098,192.168.60.3,80,6,6/7/2019 21:48,9000123,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333328778,4500061.5,2121692.989,6000325,2999798,6000325,6000325,0,6000325,6000325,0,0,0,0,0,0,0,0,0,64,32,0.222219185,0.111109593,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,2999798,0,2999798,2999798,6000325,0,6000325,6000325,DDoS
192.168.60.1-192.168.60.3-57468-80-6,192.168.60.1,57468,192.168.60.3,80,6,6/7/2019 21:48,8998789,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333378191,4499394.5,2121421.46,5999466,2999323,5999466,5999466,0,5999466,5999466,0,0,0,0,0,0,0,0,0,64,32,0.222252127,0.111126064,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,2999323,0,2999323,2999323,5999466,0,5999466,5999466,DDoS
192.168.60.1-192.168.60.3-61683-80-6,192.168.60.1,61683,192.168.60.3,80,6,6/7/2019 21:48,9000205,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333325741,4500102.5,2121803.297,6000444,2999761,6000444,6000444,0,6000444,6000444,0,0,0,0,0,0,0,0,0,64,32,0.222217161,0.11110858,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,2999761,0,2999761,2999761,6000444,0,6000444,6000444,DDoS
192.168.60.1-192.168.60.3-55243-80-6,192.168.60.1,55243,192.168.60.3,80,6,6/7/2019 21:47,9000369,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333319667,4500184.5,2121684.504,6000442,2999927,6000442,6000442,0,6000442,6000442,0,0,0,0,0,0,0,0,0,64,32,0.222213111,0.111106556,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,2999927,0,2999927,2999927,6000442,0,6000442,6000442,DDoS
192.168.60.1-192.168.60.3-61827-80-6,192.168.60.1,61827,192.168.60.3,80,6,6/7/2019 21:48,8999540,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333350371,4499770,2121170.437,5999664,2999876,5999664,5999664,0,5999664,5999664,0,0,0,0,0,0,0,0,0,64,32,0.222233581,0.11111679,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,2999876,0,2999876,2999876,5999664,0,5999664,5999664,DDoS
192.168.60.1-192.168.60.3-55268-80-6,192.168.60.1,55268,192.168.60.3,80,6,6/7/2019 21:47,8999412,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333355113,4499706,2121102.555,5999552,2999860,5999552,5999552,0,5999552,5999552,0,0,0,0,0,0,0,0,0,64,32,0.222236742,0.111118371,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,2999860,0,2999860,2999860,5999552,0,5999552,5999552,DDoS
192.168.60.1-192.168.60.3-59359-80-6,192.168.60.1,59359,192.168.60.3,80,6,6/7/2019 21:48,9000106,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333329407,4500053,2122389.489,6000809,2999297,6000809,6000809,0,6000809,6000809,0,0,0,0,0,0,0,0,0,64,32,0.222219605,0.111109802,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,2999297,0,2999297,2999297,6000809,0,6000809,6000809,DDoS
192.168.60.1-192.168.60.3-59948-80-6,192.168.60.1,59948,192.168.60.3,80,6,6/7/2019 21:48,9000418,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333317853,4500209,2121628.642,6000427,2999991,6000427,6000427,0,6000427,6000427,0,0,0,0,0,0,0,0,0,64,32,0.222211902,0.111105951,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,2999991,0,2999991,2999991,6000427,0,6000427,6000427,DDoS
192.168.60.1-192.168.60.3-55857-80-6,192.168.60.1,55857,192.168.60.3,80,6,6/7/2019 21:47,9000356,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333320149,4500178,2121682.382,6000434,2999922,6000434,6000434,0,6000434,6000434,0,0,0,0,0,0,0,0,0,64,32,0.222213432,0.111106716,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,2999922,0,2999922,2999922,6000434,0,6000434,6000434,DDoS
192.168.60.1-192.168.60.3-61213-80-6,192.168.60.1,61213,192.168.60.3,80,6,6/7/2019 21:48,9029978,2,1,0,0,0,0,0,0,0,0,0,0,0,0.332226723,4514989,2141051.451,6028941,3001037,6028941,6028941,0,6028941,6028941,0,0,0,0,0,0,0,0,0,64,32,0.221484482,0.110742241,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,3001037,0,3001037,3001037,6028941,0,6028941,6028941,DDoS
192.168.60.1-192.168.60.3-54653-80-6,192.168.60.1,54653,192.168.60.3,80,6,6/7/2019 21:47,8999638,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333346741,4499819,2121003.56,5999595,3000043,5999595,5999595,0,5999595,5999595,0,0,0,0,0,0,0,0,0,64,32,0.222231161,0.11111558,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,3000043,0,3000043,3000043,5999595,0,5999595,5999595,DDoS
192.168.60.1-192.168.60.3-60806-80-6,192.168.60.1,60806,192.168.60.3,80,6,6/7/2019 21:48,12770656,4,4,0,0,0,0,0,0,0,0,0,0,0,0.626436105,1824379.429,2446623.888,6000671,13,9770327,3256775.667,3032560.76,6000684,770,1.28E+07,4256881,1558212.765,6000684,3001065,0,0,0,0,116,128,0.313218052,0.313218052,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,4,0,-1,5840,0,0,6769972,0,6769972,6769972,6000671,0,6000671,6000671,DDoS
192.168.60.1-192.168.60.3-62417-80-6,192.168.60.1,62417,192.168.60.3,80,6,6/7/2019 21:48,9000232,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333324741,4500116,2121610.257,6000321,2999911,6000321,6000321,0,6000321,6000321,0,0,0,0,0,0,0,0,0,64,32,0.222216494,0.111108247,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,2999911,0,2999911,2999911,6000321,0,6000321,6000321,DDoS
192.168.60.1-192.168.60.3-56853-80-6,192.168.60.1,56853,192.168.60.3,80,6,6/7/2019 21:47,9000156,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333327556,4500078,2121843.603,6000448,2999708,6000448,6000448,0,6000448,6000448,0,0,0,0,0,0,0,0,0,64,32,0.22221837,0.111109185,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,2999708,0,2999708,2999708,6000448,0,6000448,6000448,DDoS
192.168.60.1-192.168.60.3-58744-80-6,192.168.60.1,58744,192.168.60.3,80,6,6/7/2019 21:48,9002410,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333244098,4501205,2121451.865,6001298,3001112,6001298,6001298,0,6001298,6001298,0,0,0,0,0,0,0,0,0,64,32,0.222162732,0.111081366,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,3001112,0,3001112,3001112,6001298,0,6001298,6001298,DDoS
192.168.60.1-192.168.60.3-57159-80-6,192.168.60.1,57159,192.168.60.3,80,6,6/7/2019 21:47,9000084,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333330222,4500042,2122026.036,6000541,2999543,6000541,6000541,0,6000541,6000541,0,0,0,0,0,0,0,0,0,64,32,0.222220148,0.111110074,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,2999543,0,2999543,2999543,6000541,0,6000541,6000541,DDoS
192.168.60.1-192.168.60.3-80-64517-17,192.168.60.3,64517,192.168.60.1,80,17,6/7/2019 21:47,47590443,4,1,48,12,12,12,12,0,12,12,12,0,1.260757333,0.105063111,1.19E+07,1.58E+07,3.46E+07,1000116,3.66E+07,1.22E+07,1.94E+07,3.46E+07,1000116,0,0,0,0,0,0,0,0,0,32,8,0.084050489,0.021012622,12,12,12,0,0,0,0,0,0,0,0,0,0,0,14.4,12,12,0,0,0,0,0,0,4,48,1,12,-1,-1,4,0,1000275,0,1000275,1000275,2.28E+07,1.67E+07,3.46E+07,1.10E+07,DDoS
192.168.60.1-192.168.60.3-60217-80-6,192.168.60.1,60217,192.168.60.3,80,6,6/7/2019 21:48,9006290,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333100533,4503145,2116111.795,5999462,3006828,5999462,5999462,0,5999462,5999462,0,0,0,0,0,0,0,0,0,64,32,0.222067022,0.111033511,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,3006828,0,3006828,3006828,5999462,0,5999462,5999462,DDoS
192.168.60.1-192.168.60.3-54919-80-6,192.168.60.1,54919,192.168.60.3,80,6,6/7/2019 21:47,9000707,2,1,0,0,0,0,0,0,0,0,0,0,0,0.33330715,4500353.5,2120472.523,5999754,3000953,5999754,5999754,0,5999754,5999754,0,0,0,0,0,0,0,0,0,64,32,0.222204767,0.111102383,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,3000953,0,3000953,3000953,5999754,0,5999754,5999754,DDoS
192.168.60.1-192.168.60.3-56544-80-6,192.168.60.1,56544,192.168.60.3,80,6,6/7/2019 21:47,9000696,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333307558,4500348,2121256.704,6000303,3000393,6000303,6000303,0,6000303,6000303,0,0,0,0,0,0,0,0,0,64,32,0.222205038,0.111102519,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,3000393,0,3000393,3000393,6000303,0,6000303,6000303,DDoS
192.168.60.1-192.168.60.3-60249-80-6,192.168.60.1,60249,192.168.60.3,80,6,6/7/2019 21:48,9000635,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333309816,4500317.5,2121434.188,6000398,3000237,6000398,6000398,0,6000398,6000398,0,0,0,0,0,0,0,0,0,64,32,0.222206544,0.111103272,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,3000237,0,3000237,3000237,6000398,0,6000398,6000398,DDoS
192.168.60.1-192.168.60.3-54897-80-6,192.168.60.1,54897,192.168.60.3,80,6,6/7/2019 21:47,8999737,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333343074,4499868.5,2122149.78,6000455,2999282,6000455,6000455,0,6000455,6000455,0,0,0,0,0,0,0,0,0,64,32,0.222228716,0.111114358,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,2999282,0,2999282,2999282,6000455,0,6000455,6000455,DDoS
192.168.60.1-192.168.60.3-60996-80-6,192.168.60.1,60996,192.168.60.3,80,6,6/7/2019 21:48,9000121,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333328852,4500060.5,2120373.528,5999391,3000730,5999391,5999391,0,5999391,5999391,0,0,0,0,0,0,0,0,0,64,32,0.222219235,0.111109617,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,3000730,0,3000730,3000730,5999391,0,5999391,5999391,DDoS
192.168.60.1-192.168.60.3-55947-80-6,192.168.60.1,55947,192.168.60.3,80,6,6/7/2019 21:47,9000182,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333326593,4500091,2121935.526,6000526,2999656,6000526,6000526,0,6000526,6000526,0,0,0,0,0,0,0,0,0,64,32,0.222217728,0.111108864,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,2999656,0,2999656,2999656,6000526,0,6000526,6000526,DDoS
192.168.60.1-192.168.60.3-56228-80-6,192.168.60.1,56228,192.168.60.3,80,6,6/7/2019 21:47,9000043,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333331741,4500021.5,2121929.162,6000452,2999591,6000452,6000452,0,6000452,6000452,0,0,0,0,0,0,0,0,0,64,32,0.22222116,0.11111058,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,2999591,0,2999591,2999591,6000452,0,6000452,6000452,DDoS
192.168.60.1-192.168.60.3-59546-80-6,192.168.60.1,59546,192.168.60.3,80,6,6/7/2019 21:48,9000139,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333328185,4500069.5,2120414.54,5999429,3000710,5999429,5999429,0,5999429,5999429,0,0,0,0,0,0,0,0,0,64,32,0.22221879,0.111109395,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,3000710,0,3000710,3000710,5999429,0,5999429,5999429,DDoS
192.168.60.1-192.168.60.3-55178-80-6,192.168.60.1,55178,192.168.60.3,80,6,6/7/2019 21:47,9000572,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333312149,4500286,2121572.074,6000464,3000108,6000464,6000464,0,6000464,6000464,0,0,0,0,0,0,0,0,0,64,32,0.2222081,0.11110405,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,3000108,0,3000108,3000108,6000464,0,6000464,6000464,DDoS
192.168.60.1-192.168.60.3-55017-80-6,192.168.60.1,55017,192.168.60.3,80,6,6/7/2019 21:47,9000986,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333296819,4500493,2121802.59,6000834,3000152,6000834,6000834,0,6000834,6000834,0,0,0,0,0,0,0,0,0,64,32,0.222197879,0.11109894,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,3000152,0,3000152,3000152,6000834,0,6000834,6000834,DDoS
192.168.60.1-192.168.60.3-60066-80-6,192.168.60.1,60066,192.168.60.3,80,6,6/7/2019 21:48,9000758,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333305262,4500379,2121446.209,6000468,3000290,6000468,6000468,0,6000468,6000468,0,0,0,0,0,0,0,0,0,64,32,0.222203508,0.111101754,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,3000290,0,3000290,3000290,6000468,0,6000468,6000468,DDoS
192.168.60.1-192.168.60.3-61116-80-6,192.168.60.1,61116,192.168.60.3,80,6,6/7/2019 21:48,8999825,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333339815,4499912.5,2122084.726,6000453,2999372,6000453,6000453,0,6000453,6000453,0,0,0,0,0,0,0,0,0,64,32,0.222226543,0.111113272,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,2999372,0,2999372,2999372,6000453,0,6000453,6000453,DDoS
192.168.60.1-192.168.60.3-62643-80-6,192.168.60.1,62643,192.168.60.3,80,6,6/7/2019 21:48,9002212,2,1,0,0,0,0,0,0,0,0,0,0,0,0.333251428,4501106,2122997.601,6002292,2999920,6002292,6002292,0,6002292,6002292,0,0,0,0,0,0,0,0,0,64,32,0.222167618,0.111083809,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,2999920,0,2999920,2999920,6002292,0,6002292,6002292,DDoS
192.168.60.1-192.168.60.3-61277-80-6,192.168.60.1,61277,192.168.60.3,80,6,6/7/2019 21:48,9017503,2,1,0,0,0,0,0,0,0,0,0,0,0,0.332686332,4508751.5,2134797.092,6018281,2999222,6018281,6018281,0,6018281,6018281,0,0,0,0,0,0,0,0,0,64,32,0.221790888,0.110895444,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,2999222,0,2999222,2999222,6018281,0,6018281,6018281,DDoS
